X,Y,sampleid,sample_typ,length_m,longitude,latitude,date,geologist,project,company,py,cp,sph,cc,gal,min_other,hem,mag_sus,conductivi,mal,bloom,carb,fe_carb,clay,chl,epi,sericite,quartz,albite,actinolite,biotite,ksp,alt_other,alt_assemb,ag_ppm,al_pc,as_ppm,au_ppm,b_ppm,ba_ppm,be_ppm,bi_ppm,ca_pc,cd_ppm,ce_ppm,co_ppm,cr_ppm,cs_ppm,cu_pc,cu_ppm,dy_ppm,er_ppm,eu_ppm,fe_pc,ga_ppm,gd_ppm,ge_ppm,hf_ppm,hg_ppm,ho_ppm,in_ppm,k_pc,la_ppm,li_ppm,lu_ppm,mg_pc,mn_ppm,mo_ppm,na_pc,nb_ppm,nd_ppm,ni_ppm,p_ppm,pb_pc,pb_ppm,pd_ppm,pr_ppm,pt_ppm,rb_ppm,re_ppm,s_pc,sb_ppm,sc_ppm,se_ppm,sm_ppm,sn_ppm,sr_ppm,ta_ppm,tb_ppm,te_ppm,th_ppm,ti_pc,tl_ppm,tm_ppm,u_ppm,v_ppm,w_ppm,y_ppm,yb_ppm,zn_pc,zn_ppm,zr_ppm,source,remarks,lithology
-12730208.3156791,5648593.70803114,Y002818,Chip,1 Meter,-114.357407,45.171706,2018-10-25 17:09:06,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.08,7.73,201,,,760,2.12,0.86,0.71,0.07,145.5,1330,157,9.37,,7480,5.55,1.97,2.01,5.93,20.4,9.34,0.24,2.1,,0.82,0.576,3.59,62.3,42,0.26,1.39,458,1.27,0.4,15.1,69,49.6,720,,4.6,,18,,237,-0.002,0.45,0.31,20.7,1,13.5,3.2,62.4,0.95,1.21,-0.05,11.25,0.48,0.98,0.27,4,111,3.4,19.8,1.77,,96,85.9,VA18318151,"Continous chip sample taken along the main Tinkers pride adit, along the right hand drift",
-12730342.2330266,5649027.95300981,X725634,Soil,,-114.35861,45.174456,2018-10-15 16:20:23,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.043,2.32,79.2,0,10,237,0.62,0.493,0.17,0.04,53.8,116.5,25.2,11,,310,,,,4.32,9.12,,0.208,0.293,0.012,,0.113,1.19,22.8,22.2,,0.41,300,0.28,0.02,1.755,,14.85,,,3.96,0.001,,0.003,163,-0.001,0.01,0.143,3.55,0.2,,2.44,24,-0.005,,0.07,7.73,0.2,0.745,,1.2,25.3,0.257,10.95,,,26.6,11.6,VA18287529,"16"" brown silt, site 193",
-12730484.6106553,5648843.98848618,X725635,Soil,,-114.359889,45.173291,2018-10-15 16:39:09,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.028,2.6,164,0.002,-10,253,0.45,0.3,0.13,0.039,52.8,220,36.7,17.5,,413,,,,5.91,12.2,,0.359,0.134,0.009,,0.093,1.58,25.6,26.8,,0.59,241,0.42,0.02,1.61,,20.7,,,2.95,0.006,,0.002,255,0.001,0.01,0.177,4.52,0.3,,2.7,36.6,-0.005,,0.09,10.85,0.27,1.12,,1.44,36.8,0.267,14.95,,,25.8,5.54,VA18287529,"16"" brown silt, site 181",
-12730636.5617602,5648845.40965692,X725636,Soil,,-114.361254,45.1733,2018-10-15 16:59:11,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.039,2.5,291,0.01,-10,224,0.39,0.777,0.13,0.043,53.8,285,43.6,17,,517,,,,6.12,12.8,,0.361,0.107,0.005,,0.091,1.81,25.2,27.9,,0.59,239,0.51,0.02,2.58,,22.2,,,1.865,0.001,,0.002,249,-0.001,0.01,0.191,4.47,0.4,,2.48,29.6,-0.005,,0.26,13.4,0.24,1.125,,2.45,30.6,0.33,17.5,,,30.1,4.17,VA18287529,"10"" light brown shiny silt, site 169",
-12730788.2902262,5648837.67217451,X725637,Soil,,-114.362617,45.173251,2018-10-15 17:08:27,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.123,2.96,276,0.002,-10,299,0.58,0.58,0.16,0.024,31.5,161.5,37,14.55,,344,,,,5.37,13.4,,0.219,0.336,0.007,,0.27,1.4,12.2,25.5,,0.56,239,0.47,0.02,1.955,,18.75,,,4.93,0.001,,0.002,230,-0.001,0.01,0.191,4.75,0.3,,2.75,23.3,-0.005,,0.27,5.89,0.22,0.949,,1.02,34.9,0.279,7.72,,,28.9,13.6,VA18287529,"16"" light brown silt, site 162",
-12730938.7941777,5648839.25125201,X725638,Soil,,-114.363969,45.173261,2018-10-15 17:21:06,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.064,2.65,127,0,10,306,0.59,0.411,0.32,0.042,38.2,85.7,21.6,8.25,,155.5,,,,3.62,9.22,,0.154,0.421,0.015,,0.146,1,13.75,24.8,,0.38,472,0.31,0.02,2.07,,12.65,,,5.69,0.002,,0.002,132.5,-0.001,0.01,0.164,3.51,0.3,,1.73,40.3,-0.005,,0.12,5.44,0.18,0.552,,0.733,21.9,0.155,6.9,,,34,15.35,VA18287529,"16""  light brown silt and gravel, site 149",
-12731086.8491005,5648844.46220973,X725639,Soil,,-114.365299,45.173294,2018-10-15 17:35:19,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.022,2.19,98.7,0.002,-10,222,0.45,0.329,0.16,0.039,34.1,107.5,23.9,9.89,,234,,,,3.99,8.63,,0.194,0.341,0.007,,0.124,1.05,12.5,20.5,,0.4,269,0.44,0.02,1.65,,13.3,,,4.07,0.002,,0.004,166,-0.001,0.01,0.184,3.48,0.2,,1.81,24.6,-0.005,,0.11,6.34,0.18,0.672,,1.04,24.3,0.164,7.1,,,24.7,12.95,VA18287529,"16"" light brown silt, site 145",
-12731093.1943115,5649026.05807708,X725640,Soil,,-114.365356,45.174444,2018-10-15 17:48:03,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.055,1.88,52,0.001,10,323,0.39,0.222,0.38,0.08,35.2,50.8,14.9,5.94,,109,,,,2.7,6.88,,0.139,0.15,0.018,,0.071,0.72,11.05,17.8,,0.29,633,0.28,0.02,2.17,,8.84,,,5.08,0.001,,0.002,85.1,-0.001,0.01,0.114,2.83,0.2,,1.32,46.6,-0.005,,0.04,4.52,0.12,0.387,,0.783,16.1,0.152,6.34,,,37.9,6.11,VA18287529,"16"" light brown silt, site 143",
-12730944.6941107,5649024.63687779,X725641,Soil,,-114.364022,45.174435,2018-10-15 18:02:19,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.042,2.89,91.3,0.001,10,311,0.68,0.322,0.22,0.056,31.4,74.9,21,8.08,,189,,,,3.74,10.4,,0.151,0.349,0.013,,0.128,0.97,12.95,28.7,,0.41,403,0.31,0.02,1.3,,12.6,,,5.41,0.001,,0.002,142,-0.001,-0.01,0.114,3.64,0.3,,1.78,30.9,-0.005,,0.08,6,0.16,0.617,,0.942,24,0.167,6.68,,,37,13,VA18287529,"16"" light brown silt, site 147",
-12730777.3809161,5649029.37420962,X725642,Soil,,-114.362519,45.174465,2018-10-15 18:18:09,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.038,2.88,118.5,0.001,10,262,0.57,0.541,0.13,0.018,21.1,277,19.05,11.8,,136,,,,4.37,12.15,,0.182,0.197,0.011,,0.056,1.1,9.15,27.4,,0.39,161.5,0.37,0.02,1.23,,13.5,,,4.33,0.002,,0.002,188,-0.001,-0.01,0.106,2.92,0.2,,2.18,27.2,-0.005,,0.13,5.29,0.15,0.831,,0.794,24.4,0.25,5.15,,,28.2,6.63,VA18287529,"12"" light brown silt, site 160",
-12730643.1296102,5649027.63718766,X725643,Soil,,-114.361313,45.174454,2018-10-15 18:35:54,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.04,2.46,51,0,-10,303,0.61,0.227,0.15,0.031,27.3,79.3,22.7,9.51,,140.5,,,,3.8,8.24,,0.152,0.103,0.01,,0.073,0.98,13.9,23,,0.41,205,0.36,0.02,1.93,,15.05,,,4.38,0.001,,-0.002,157.5,-0.001,-0.01,0.119,2.98,0.2,,1.92,27,-0.005,,0.05,5.62,0.19,0.694,,0.728,27.7,0.245,7.03,,,33.7,3.79,VA18287529,"12"" brown silt, site 166",
-12730489.2860739,5649021.47865797,X725644,Soil,,-114.359931,45.174415,2018-10-15 18:47:06,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.031,2.41,58,0.002,-10,317,0.58,0.275,0.2,0.042,27.1,85.7,23.1,9.26,,138,,,,3.52,8.84,,0.132,0.09,0.012,,0.069,0.88,11.55,20.6,,0.41,396,0.33,0.02,2.45,,15.4,,,4.31,0.002,,-0.002,139.5,-0.001,-0.01,0.119,2.98,0.2,,1.98,34.1,-0.005,,0.05,4.89,0.17,0.592,,0.725,26.3,0.235,5.98,,,30.4,3.55,VA18287529,"16""  dark brown silt, site 179",
-12730349.4687935,5648834.98774339,X725645,Soil,,-114.358675,45.173234,2018-10-15 19:00:49,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.081,2.61,670,0.025,-10,215,0.36,0.906,0.11,0.022,69,758,26.4,15.65,,494,,,,6.74,13.95,,0.445,0.046,0.009,,0.084,1.77,31.4,22.9,,0.5,159,0.75,0.01,1.905,,20.5,,,1.3,0.007,,-0.002,262,-0.001,0.02,0.358,3.45,0.6,,2.71,13.7,-0.005,,0.62,15.75,0.22,1.155,,2.47,28.6,0.348,19.5,,,21.3,1.64,VA18287529,"16"" light brown silt, site 195",
-12730657.7124635,5648719.7158691,X725646,Soil,,-114.361444,45.172504,2018-10-15 19:23:37,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.047,1.87,253,0.009,-10,151.5,0.24,0.532,0.13,0.036,91.5,271,23.7,13.75,,709,,,,4.73,7.99,,0.374,0.055,0.009,,0.175,1.21,43.6,19.2,,0.38,243,1.01,0.01,2.49,,17.6,,,2.3,-0.001,,0.003,195,-0.001,0.02,0.219,2.89,0.3,,2.07,13.8,-0.005,,0.28,15.3,0.18,0.897,,3.01,23.2,0.178,10.3,,,18,2.22,VA18287529,"10"" brown shiny silt, site 170",
-12730794.7467566,5648661.76467672,X725647,Soil,,-114.362675,45.172137,2018-10-15 19:46:46,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.006,0.99,566,0.015,-10,81.4,0.07,0.106,0.02,0.009,8.97,100.5,9.42,9.37,,828,,,,3.34,5.99,,0.201,0.01,0.006,,0.023,0.6,3.89,8.6,,0.17,31.3,1.05,0.01,1.715,,6.02,,,0.727,-0.001,,-0.002,115.5,-0.001,0.01,0.195,1.675,0.9,,1.11,1.92,-0.005,,0.11,7.71,0.07,0.521,,2.15,10.7,0.101,1.925,,,7.5,0.52,VA18287529,"12"" light brown silt and gravel, site 161",
-12730947.3657785,5648672.02848467,X725648,Soil,,-114.364046,45.172202,2018-10-15 20:06:43,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.02,2.03,168.5,0.009,-10,177,0.31,0.196,0.1,0.025,29.3,131,20.5,11.75,,302,,,,4.26,9.19,,0.234,0.141,0.005,,0.052,1.12,12.35,19.4,,0.35,113.5,0.46,0.01,0.969,,12.05,,,2.71,-0.001,,0.003,194,-0.001,-0.01,0.11,2.62,0.2,,1.88,22,-0.005,,0.1,6.97,0.16,0.796,,1.355,20.9,0.133,4.73,,,20.6,5.81,VA18287529,"18"" light brown silt, site 148",
-12731070.3738158,5648658.13287056,X725649,Soil,,-114.365151,45.172114,2018-10-15 20:24:58,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.02,2,90.6,0.004,-10,188.5,0.29,0.215,0.11,0.029,27.9,76.8,30.2,11.9,,279,,,,4.25,8.95,,0.261,0.161,0.007,,0.057,1.24,11.8,19.9,,0.45,165,0.39,0.01,1.115,,15.75,,,2.45,-0.001,,0.003,209,-0.001,-0.01,0.103,3.16,0.3,,1.93,21.4,-0.005,,0.07,7.37,0.17,0.777,,1.275,23.5,0.122,6.88,,,17.9,6.31,VA18287529,"16"" brown silt, site 144",
-12731072.6002057,5648657.50125225,X725650,Duplicate,,-114.365171,45.17211,2018-10-15 20:25:16,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.02,2.01,93,0.004,-10,191.5,0.27,0.19,0.12,0.035,28.7,77.6,30,11.95,,282,,,,4.27,9.07,,0.284,0.149,0.006,,0.064,1.25,12.4,20,,0.45,176.5,0.39,0.01,1.2,,16,,,2.47,0.002,,-0.002,209,-0.001,0.01,0.113,3.22,0.2,,1.95,21.7,-0.005,,0.07,7.14,0.17,0.768,,1.22,23.5,0.13,6.77,,,17.8,6.19,VA18287529,DUPLICATE OF X725649,
-12730475.3711376,5648617.70938797,Y460651,Soil,,-114.359806,45.171858,2018-10-16 15:47:52,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.183,3.58,547,0.022,-10,367,0.38,1.725,0.1,0.038,94.1,293,23.8,26.2,,1615,,,,10.25,23.6,,0.839,0.03,0.02,,0.257,2.78,43.3,37.4,,0.58,227,1.18,0.02,2.99,,19.2,,,4.15,0.004,,0.002,386,-0.001,0.08,0.332,5.21,1.5,,4.48,6.78,-0.005,,0.59,10.95,0.3,1.735,,2.63,40.6,0.471,13.3,,,24.7,1.07,VA18287529,"15""  dark brown silt, site 180",
-12730320.8596843,5648553.12693539,Y460652,Soil,,-114.358418,45.171449,2018-10-16 16:31:37,Ben Somps,Bonanza,North American Cobalt,,,,,,,,,,,,,,,,,,,,,,0,,,0.04,1.84,139.5,0.003,-10,124.5,3.05,0.95,0.25,0.057,118.5,199,13.85,14.85,,368,,,,4.17,8.79,,0.281,0.55,0.014,,0.09,0.98,46.1,38.7,,0.28,301,1.13,0.01,7.42,,9.91,,,20.8,-0.001,,0.004,190,-0.001,0.02,0.244,2.69,0.8,,4.85,18.45,0.007,,0.08,30.6,0.13,0.838,,14.25,17.4,0.434,111,,,25.5,11.55,VA18287529,"15"" brown silt, site 185",
